fragment,text
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:marine_environmental_zone rdfs:label ""marine environmental zone"" ;
    rdfs:subClassOf [ owl:onProperty :part_of ;
            owl:someValuesFrom :marine_environment ],
        :environmental_zone ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :environmental_zone ;
                    rdf:rest [ rdf:first [ owl:onProperty :part_of ;
                                    owl:someValuesFrom :marine_environment ] ] ] ] ;
    :has_definition ""An environmental zone which is bounded by material parts of a marine environment."" .

:environmental_zone rdfs:label ""environmental zone"" .

:marine_environment rdfs:label ""marine environment"" .

:part_of rdfs:label ""part of"" .

","The marine environmental zone is a concept that intersects with the environmental zone, indicating they share similar characteristics. Within this, the marine environmental zone is also in part a component of other intersecting concepts. One being that it is part of something greater, and the other being having some values from the marine environment. Furthermore, the marine environmental zone is a sub-class of the environmental zone, implying its properties are derived from this broader class. It is also classified based on two properties: it forms part of a larger entity and draws some values from the marine environment. Lastly, the marine environmental zone is defined as an environmental zone which is bounded by material parts of a marine environment."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:alluvium rdfs:label ""alluvium"" ;
    rdfs:subClassOf [ owl:onProperty :has_quality ;
            owl:someValuesFrom :granular ],
        [ owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :alluvial_soil ;
                            rdf:rest [ rdf:first :alluvial_sediment ] ] ] ],
        [ owl:onProperty :has_quality ;
            owl:someValuesFrom :porous ],
        :environmental_material ;
    :has_definition ""Soil or sediment which has been eroded and influenced by flowing water and redeposited in a non-marine setting."" .

:alluvial_sediment rdfs:label ""alluvial sediment"" .

:alluvial_soil rdfs:label ""alluvial soil"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:environmental_material rdfs:label ""environmental material"" .

:granular rdfs:label ""granular"" .

:porous rdfs:label ""porous"" .

:has_quality rdfs:label ""has quality"" .

","Alluvium is a subclass of environmental material. It has multiple properties and qualities. Firstly, alluvium is defined by having the quality of being porous. Secondly, it also has the distinctive quality of being granular. The primary composition of alluvium is made up of a union between alluvial soil and alluvial sediment. Lastly, to define it, alluvium is soil or sediment that has undergone erosion due to the influence of flowing water and has been redeposited in a non-marine environment."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:alluvial_sediment rdfs:label ""alluvial sediment"" ;
    rdfs:subClassOf :sediment ;
    :has_definition ""Sediment which has been transported by flowing water and redeposited in a non-marine setting."" .

:sediment rdfs:label ""sediment"" .

",Alluvial sediment is a subclass of sediment. It is defined as sediment that has been transported by flowing water and redeposited in a non-marine setting.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:alluvial_deposit rdfs:label ""alluvial deposit"" ;
    rdfs:subClassOf [ owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom [ owl:unionOf [ rdf:first :alluvial_soil ;
                            rdf:rest [ rdf:first :alluvial_sediment ] ] ] ],
        [ owl:onProperty :formed_as_result_of ;
            owl:someValuesFrom :lithification ],
        :rock ;
    :has_definition ""A rock which is formed as a result of the lithification of alluvium."" .

:alluvial_sediment rdfs:label ""alluvial sediment"" .

:alluvial_soil rdfs:label ""alluvial soil"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:formed_as_result_of rdfs:label ""formed as result of"" .

:lithification rdfs:label ""lithification"" .

:rock rdfs:label ""rock"" .

","Alluvial deposit is a sub-class of rock. It is formed as a result of a specific process and is primarily composed of certain materials. The process that forms it is called lithification. In terms of composition, it encompasses a number of elements. Specifically, it includes alluvial soil, but it also includes a wider range of elements defined under alluvial sediment. By definition, an alluvial deposit is a rock which is formed as a result of the lithification of alluvium."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lithification rdfs:label ""lithification"" ;
    rdfs:subClassOf [ owl:onProperty :has_input ;
            owl:someValuesFrom :sediment ],
        [ owl:onProperty :results_in_formation_of ;
            owl:someValuesFrom :sedimentary_rock ],
        :biological_process,
        :material_transformation_process ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :material_transformation_process ;
                    rdf:rest [ rdf:first [ owl:onProperty :has_input ;
                                    owl:someValuesFrom :sediment ] ;
                            rdf:rest [ rdf:first [ owl:onProperty :results_in_formation_of ;
                                            owl:someValuesFrom :sedimentary_rock ] ] ] ] ] ;
    :has_definition ""A process during which sediments compact under pressure, expel connate fluids, and gradually become solid sedimentary rock."" .

:biological_process rdfs:label ""biological_process"" .

:has_input rdfs:label ""has input"" .

:material_transformation_process rdfs:label ""material transformation process"" .

:results_in_formation_of rdfs:label ""results in formation of"" .

:sediment rdfs:label ""sediment"" .

:sedimentary_rock rdfs:label ""sedimentary rock"" .

","Lithification, a complex term, can be understood in terms of various relations and roles it plays. At the core, lithification shares a concept with the intersection of a material transformation process; this denotes it is a subtype of such processes. This association extends further to highlight two significant features about lithification. First, it takes input, and more explicitly, this input is defined as 'sediment'. Second, it ultimately results in the formation of, namely 'sedimentary rock'.

Expressed in a more classified manner, lithification stands as a subclass of various categories. Notably, it affiliates under the broad process classes of material transformation and biological processes. Again, it holds relation with the property 'has input,' providing a clear identification that the input is 'sediment'. Moreover, as a result of this process, 'sedimentary rock' is formed, highlighting its role under the property 'results in formation of.'

One can broadly define lithification as a process in which sediments compact under pressure, expelling connate fluids, and gradually solidify into sedimentary rock."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:grassland_ecosystem rdfs:label ""grassland ecosystem"" ;
    rdfs:subClassOf :terrestrial_ecosystem ;
    :has_definition ""An ecosystem in which grasses (Graminae) are the dominant form of vegetation and determine the system's structure and dynamics.""^^xsd:string ;
    :has_exact_synonym ""GRASSLAND""^^xsd:string,
        ""grassland""^^xsd:string ;
    :has_related_synonym ""Grassland""^^xsd:string,
        ""down""^^xsd:string,
        ""downland""^^xsd:string,
        ""downs""^^xsd:string,
        ""glade""^^xsd:string,
        ""grazing area""^^xsd:string,
        ""herbaceous area""^^xsd:string .

:terrestrial_ecosystem rdfs:label ""terrestrial ecosystem"" .

","The grassland ecosystem is a sub class of the terrestrial ecosystem. Its definition states that it is an ecosystem in which grasses (Graminae) are the dominant form of vegetation and determine the system's structure and dynamics. The term ""grassland ecosystem"" has exact synonyms, specifically, ""grassland"" and ""GRASSLAND"". Additionally, the term has several related synonyms such as ""Grassland"", ""down"", ""downland"", ""downs"", ""glade"", ""grazing area"", and ""herbaceous area""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:ranch rdfs:label ""ranch"" ;
    rdfs:subClassOf [ owl:onProperty :part_of ;
            owl:someValuesFrom :rangeland_biome ],
        :farm ;
    :has_definition ""An area of land used for the herding and grazing of livestock.""^^xsd:string ;
    :has_related_synonym ""ranch""^^xsd:string .

:farm rdfs:label ""farm"" .

:part_of rdfs:label ""part of"" .

:rangeland_biome rdfs:label ""rangeland biome"" .

","A ranch is a subclass of a farm. There are other characteristics that further define a ranch. It is on a property, which forms a part of its classification. Additionally, some of its values come from the rangeland biome. By definition, a ranch is an area of land used for the herding and grazing of livestock. The term ""ranch"" is also used synonymously to describe this type of land area."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:swamp_area rdfs:label ""swamp area"" ;
    rdfs:subClassOf [ owl:onProperty :overlaps ;
            owl:someValuesFrom :swamp_ecosystem ],
        :wetland_area ;
    :has_definition ""An area of wetland which overlaps a swamp ecosystem.""^^xsd:string .

:overlaps rdfs:label ""overlaps"" .

:swamp_ecosystem rdfs:label ""swamp ecosystem"" .

:wetland_area rdfs:label ""wetland area"" .

","A swamp area is a subclass of the wetland area. This swamp area also possesses a property that overlaps, and it derives some of its values from the swamp ecosystem. Besides, the swamp area is defined as an area of wetland which overlaps a swamp ecosystem."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:wetland_ecosystem rdfs:label ""wetland ecosystem"" ;
    rdfs:subClassOf [ owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf [ rdf:first :planetary_landmass ;
                            rdf:rest [ rdf:first [ owl:onProperty :composed_primarily_of ;
                                            owl:someValuesFrom [ ] ] ] ] ] ],
        :ecosystem ;
    :has_definition ""A terrestrial ecosystem which is inundated or saturated by surface or ground water at a frequency and duration sufficient to support, and that under normal circumstances does support, a prevalence of vegetation typically adapted for life in saturated soil conditions.""^^xsd:string ;
    :has_exact_synonym ""WETLAND""^^xsd:string,
        ""Wetland""^^xsd:string ;
    :has_narrow_synonym ""EstuarineWetland""^^xsd:string,
        ""LacustrineWetland""^^xsd:string,
        ""MarineWetland""^^xsd:string,
        ""PalustrineWetland""^^xsd:string,
        ""RiparianWetland""^^xsd:string,
        ""TerrestialWetland""^^xsd:string,
        ""back marsh""^^xsd:string,
        ""backswamp""^^xsd:string,
        ""backwater""^^xsd:string,
        ""barrier flat""^^xsd:string,
        ""blanket bog""^^xsd:string,
        ""bog""^^xsd:string,
        ""cienaga""^^xsd:string,
        ""dismal""^^xsd:string,
        ""everglade""^^xsd:string,
        ""floating marsh""^^xsd:string,
        ""forested wetland""^^xsd:string,
        ""marsh""^^xsd:string,
        ""mire""^^xsd:string,
        ""mud flat""^^xsd:string,
        ""peat cutting area""^^xsd:string,
        ""peatland""^^xsd:string,
        ""quagmire""^^xsd:string,
        ""quaking bog""^^xsd:string,
        ""riparian area""^^xsd:string,
        ""slash""^^xsd:string,
        ""slough""^^xsd:string,
        ""slue""^^xsd:string,
        ""swamp forest""^^xsd:string,
        ""tulelands""^^xsd:string ;
    :has_related_synonym ""moor""^^xsd:string,
        ""morass""^^xsd:string,
        ""muskeg""^^xsd:string .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:ecosystem rdfs:label ""ecosystem"" .

:has_part rdfs:label ""has part"" .

:planetary_landmass rdfs:label ""planetary landmass"" .

","The wetland ecosystem is a sub class of the broad category, ecosystem. It is part of the category defined by 'has part' property. The wetland ecosystem intersects with the category of planetary landmass, and it is primarily composed of certain elements.

The wetland ecosystem has a distinct definition - it is a terrestrial ecosystem which is inundated or saturated by surface or ground water at a frequency and duration sufficient to support, and that under normal circumstances does support, a prevalence of vegetation typically adapted for life in saturated soil conditions.

The term 'wetland ecosystem' has a few exact synonyms including 'WETLAND' and 'Wetland'. Interestingly, it is also denoted by a range of narrow synonyms such as EstuarineWetland, LacustrineWetland, MarineWetland, PalustrineWetland, RiparianWetland, TerrestialWetland, back marsh, backswamp, backwater, barrier flat, blanket bog, bog, cienaga, dismal, everglade, floating marsh, forested wetland, marsh, mire, mud flat, peat cutting area, peatland, quagmire, quaking bog, riparian area, slash, slough, slue, swamp forest, and tulelands.

Additionally, the wetland ecosystem is related to terms such as moor, morass, and muskeg. These terminologies illustrate the aspects and components of a wetland ecosystem."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:defence_against_flooding rdfs:label ""defence against flooding"" ;
    rdfs:subClassOf [ owl:onProperty :negatively_regulates ;
            owl:someValuesFrom :flooding ],
        :anthropogenic_modulatory_intervention_process ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :anthropogenic_modulatory_intervention_process ;
                    rdf:rest [ rdf:first [ owl:onProperty :negatively_regulates ;
                                    owl:someValuesFrom :flooding ] ] ] ] ;
    :has_definition ""A planned process during which an environmental system is modified to mitigate or nullify the impacts of flooding."" ;
    :has_exact_synonym ""defense against flooding"" ;
    :has_related_synonym ""defence against floods"",
        ""defense against floods"",
        ""flood defence"",
        ""flood defence intervention"",
        ""flood defense"",
        ""flood defense intervention"" .

:anthropogenic_modulatory_intervention_process rdfs:label ""anthropogenic modulatory intervention process"" .

:flooding rdfs:label ""flooding"" .

:negatively_regulates rdfs:label ""negatively regulates"" .

","Defence against flooding shares the same concept as the intersection of the anthropogenic modulatory intervention process. This intersections also reflects that it negatively regulates some values from flooding. It is therefore understood that the primary motive of the defence against flooding is to negatively regulate the impacts of flooding. 

Further explaining the inter-relationships, defence against flooding can be seen, in certain times, as a sub-class of anthropogenic modulatory intervention process. In this context as well, it negatively regulates and holds some values from flooding. 

Moreover, defence against flooding has a clear definition: it is a planned process during which an environmental system is modified to mitigate or nullify the impacts of flooding. 

This concept is synonymous with terms such as ""defense against flooding"", ""defence against floods"", ""defense against floods"", ""flood defence"", ""flood defence intervention"", ""flood defense"", and ""flood defense intervention""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:stellar_radiation rdfs:label ""stellar radiation"" ;
    rdfs:subClassOf [ owl:onProperty :process_has_causal_agent ;
            owl:someValuesFrom :star ],
        :electromagnetic_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :electromagnetic_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star."" ;
    :has_narrow_synonym ""solar radiation"" .

:electromagnetic_radiation rdfs:label ""electromagnetic radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

","Stellar radiation shares the same concept as electromagnetic radiation and intersects within the property of 'process has causal agent'. Additionally, stellar radiation shares this same concept with an intersection from 'some values from star'. The stellar radiation is also a subset of electromagnetic radiation and abides by the property that the 'process has causal agent'. Stellar radiation is also a subset of the value derived from the star. Stellar radiation is defined as an electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star. Moreover, stellar radiation is synonymously known as solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:microwave_stellar_radiation rdfs:label ""microwave stellar radiation"" ;
    rdfs:subClassOf :microwave_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :microwave_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter."" ;
    :has_narrow_synonym ""microwave solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:microwave_radiation rdfs:label ""microwave radiation"" .

","Microwave stellar radiation has the same concept features as the intersection of microwave radiation. Within this concept, microwave stellar radiation shares similar attributes with the intersection of the process has causal agent, as well as some values from a star. Moreover, microwave stellar radiation is considered a subclass of both stellar radiation and microwave radiation. 

Microwave stellar radiation is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths and frequencies that travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter. A narrow synonym for microwave stellar radiation is microwave solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:radio_wave_stellar_radiation rdfs:label ""radio wave stellar radiation"" ;
    rdfs:subClassOf :radio_wave_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :radio_wave_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths ranging from millimetre to kilometer scales."" ;
    :has_narrow_synonym ""radio wave solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:radio_wave_radiation rdfs:label ""radio wave radiation"" .

","Radio wave stellar radiation shares a concept similarity with the intersection of radio wave radiation. This intersection also extends to two aspects: it is causally linked to a certain process, and it also holds some values from a star. Furthermore, radio wave stellar radiation is a subclass of both stellar radiation and radio wave radiation. Defined as a stellar radiation process, radio wave stellar radiation is when electromagnetic waves or their particles are emitted from a star at wavelengths ranging from millimeter to kilometer scales. Interestingly, it also has a narrow synonym known as radio wave solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:infrared_stellar_radiation rdfs:label ""infrared stellar radiation"" ;
    rdfs:subClassOf :infrared_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :infrared_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_broad_synonym ""infrared radiation"" ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm."" ;
    :has_exact_synonym ""infra-red stellar radiation"" ;
    :has_narrow_synonym ""infrared solar radiation"" ;
    :has_related_synonym ""IR stellar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:infrared_radiation rdfs:label ""infrared radiation"" .

","Infrared stellar radiation, conceptually the same as the intersection of infrared radiation, has a sub-class relationship with both stellar radiation and infrared radiation itself. This concept also intersects with the property of 'process has causal agent' and some values from 'star'. 

The concept of infrared stellar radiation is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm. 

Infrared stellar radiation has several synonyms for a broader, exact, narrow and related context. The broad synonym being infrared radiation, the exact synonym is referred to as infra-red stellar radiation, the narrow synonym is known as infrared solar radiation, and the related synonym is IR stellar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:visible_spectrum_stellar_radiation rdfs:label ""visible spectrum stellar radiation"" ;
    rdfs:subClassOf :stellar_radiation,
        :visible_spectrum_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :visible_spectrum_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 380 nm and 760 nm."" ;
    :has_exact_synonym ""optical stellar radiation"" ;
    :has_narrow_synonym ""visible spectrum solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:visible_spectrum_radiation rdfs:label ""visible spectrum radiation"" .

","Visible spectrum stellar radiation holds the same concept as the intersection of visible spectrum radiation. Further, it is identical to the intersection of process has a causal agent and some values from the star. Also, visible spectrum stellar radiation is a sub-category of both stellar radiation and visible spectrum radiation. It is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 380 nm and 760 nm. Additionally, it is precisely synonymous with optical stellar radiation and narrowly synonymous with visible spectrum solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ultraviolet_stellar_radiation rdfs:label ""ultraviolet stellar radiation"" ;
    rdfs:subClassOf :stellar_radiation,
        :ultraviolet_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :ultraviolet_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm."" ;
    :has_narrow_synonym ""ultraviolet solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:ultraviolet_radiation rdfs:label ""ultraviolet radiation"" .

","Ultraviolet stellar radiation shares the same concept as the intersection of ultraviolet radiation. Within this, ultraviolet stellar radiation further correlates with the intersection on the property 'process has causal agent'. Additionally, ultraviolet stellar radiation is also connected to some values stemming from 'star' within the same concept intersection. Moreover, ultraviolet stellar radiation is a subclass of both stellar radiation and ultraviolet radiation. It is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm. Further synonym for ultraviolet stellar radiation is ultraviolet solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:x_ray_stellar_radiation rdfs:label ""X-ray stellar radiation"" ;
    rdfs:subClassOf :ionizing_stellar_radiation,
        :x_ray_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :x_ray_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""A stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy."" ;
    :has_exact_synonym ""x ray stellar radiation"" ;
    :has_narrow_synonym ""X-ray solar radiation"" .

:ionizing_stellar_radiation rdfs:label ""ionizing stellar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:x_ray_radiation rdfs:label ""X-ray radiation"" .

","X-ray stellar radiation is understood to be the same concept as the intersection of X-ray radiation. This X-ray stellar radiation also intersects with the process having a causal agent and originates from some star entity. Furthermore, X-ray stellar radiation falls under the category of both ionizing stellar radiation and X-ray radiation. It is defined as a stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they transition to a lower energy state. Alternate terminologies for X-ray stellar radiation include 'x ray stellar radiation', with a more specific term being 'X-ray solar radiation'."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gamma_ray_stellar_radiation rdfs:label ""gamma-ray stellar radiation"" ;
    rdfs:subClassOf :gamma_ray_radiation,
        :ionizing_stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :gamma_ray_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""A stellar radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei."" ;
    :has_narrow_synonym ""gamma-ray solar radiation"" .

:ionizing_stellar_radiation rdfs:label ""ionizing stellar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:gamma_ray_radiation rdfs:label ""gamma-ray radiation"" .

","Gamma-ray stellar radiation is conceptually the same as and intersects with gamma-ray radiation. It is also the same as the intersection of a process that has a causal agent. In addition, gamma-ray stellar radiation is associated with a star in some values.

Moreover, gamma-ray stellar radiation also classifies as ionizing stellar radiation and goes under the category of gamma-ray radiation. Gamma-ray stellar radiation is denoted as the emission of penetrating electromagnetic radiation stemming from the radioactive decay (gamma decay) of atomic nuclei in a stellar radiation process. It can also be narrowly referred to as gamma-ray solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ionizing_stellar_radiation rdfs:label ""ionizing stellar radiation"" ;
    rdfs:subClassOf :ionizing_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf [ rdf:first :ionizing_radiation ;
                    rdf:rest [ rdf:first [ owl:onProperty :process_has_causal_agent ;
                                    owl:someValuesFrom :star ] ] ] ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms."" ;
    :has_exact_synonym ""ionising stellar radiation"" ;
    :has_narrow_synonym ""ionising solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:ionizing_radiation rdfs:label ""ionizing radiation"" .

","Ionizing stellar radiation has a common concept set with ionizing radiation. Furthermore, ionizing stellar radiation is also conceptually intersected with two aspects: Firstly with the property of having a process as a causal agent, and secondly, deriving some values from a star. Moreover, ionizing stellar radiation is a subclass of both stellar radiation and ionizing radiation. It is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms. It also has an exact synonym that is 'ionising stellar radiation', and has a narrow synonym labeled as 'ionising solar radiation'."
