fragment,text
"
:plant_associated_environment rdfs:label ""plant-associated environment"" ;
    :alternative_term ""Plant"" ;
    :definition ""An environmental system determined by a green plant."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :has_broad_synonym ""plant environment"" ;
    :has_exact_synonym ""Viridiplantae-associated environment"" ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from :viridiplantae ],
        :environmental_system_determined_by_an_organism .

:determined_by rdfs:label ""determined by"" .

:environmental_system rdfs:label ""environmental system"" .

:environmental_system_determined_by_an_organism rdfs:label ""environmental system determined by an organism"" .

:viridiplantae rdfs:label ""Viridiplantae"" .

","An environmental system determined by a green plant, also known as a plant-associated environment or simply a plant, is an equivalent class that intersects with the broader category of environmental systems. This intersection is determined by the organism itself. In other words, a plant-associated environment is a subclass of the broader category of environments determined by an organism. It is characterized by being determined by specific properties associated with plants, particularly those belonging to the Viridiplantae group."
"
:animal_associated_environment rdfs:label ""animal-associated environment"" ;
    :alternative_term ""Animal"" ;
    :definition ""An environmental system determined by an animal."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :has_broad_synonym ""animal environment"" ;
    :has_exact_synonym ""Metazoan-associated environment"" ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from :metazoa ],
        :environment_associated_with_an_animal_part_or_small_animal,
        :environmental_system_determined_by_an_organism .

:determined_by rdfs:label ""determined by"" .

:environment_associated_with_an_animal_part_or_small_animal rdfs:label ""environment associated with an animal part or small animal"" .

:environmental_system rdfs:label ""environmental system"" .

:environmental_system_determined_by_an_organism rdfs:label ""environmental system determined by an organism"" .

:metazoa rdfs:label ""Metazoa"" .

","An animal-associated environment is an environmental system determined by an organism. It is also a subclass of an environment associated with an animal part or small animal. Additionally, it is a subclass of an environmental system determined by some property. It is determined by some values from the group Metazoa. An animal-associated environment can be defined as an environmental system determined by an animal. It can also be referred to as simply ""Animal"" and has broad synonyms such as ""animal environment"" and exact synonym ""Metazoan-associated environment""."
"
:non_saline_environment rdfs:label ""non-saline environment"" ;
    :alternative_term ""Non-saline"" ;
    :sub_class_of [ :complement_of [ :on_property :has_quality ;
                    :some_values_from :increased_osmolarity ] ],
        [ :complement_of [ :on_property :composed_primarily_of ;
                    :some_values_from [ ] ] ],
        :environmental_system_determined_by_a_quality .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:environmental_system_determined_by_a_quality rdfs:label ""environmental system determined by a quality"" .

:has_quality rdfs:label ""has quality"" .

:increased_osmolarity rdfs:label ""increased osmolarity"" .

","An environmental system determined by a quality is a sub-class of a non-saline environment. This non-saline environment is defined as having a complement of having a quality, specifically increased osmolarity. Additionally, the non-saline environment is also defined as being composed primarily of a certain substance. Another term for the non-saline environment is Non-saline."
"
:groundwater rdfs:label ""groundwater"" ;
    :definition ""Underground water which is located in pore spaces found in rock or unconsolidated deposits such as soil, clay, or gravel."" ;
    :has_exact_synonym ""ground water"" ;
    :sub_class_of [ :on_property :located_in ;
            :some_values_from :aquifer ],
        :underground_water .

:aquifer rdfs:label ""aquifer"" .

:located_in rdfs:label ""located in"" .

:underground_water rdfs:label ""underground water"" .

","Groundwater is a type of underground water. It is located in pore spaces found in rock or unconsolidated deposits such as soil, clay, or gravel. It can also be referred to as ground water as it has the exact synonym. Furthermore, groundwater is a sub class of underground water which is located in and shares some values from an aquifer."
"
:lunar_rainbow rdfs:label ""lunar rainbow"" ;
    :definition ""A lunar rainbow is a rainbow produced by the refraction of light, which has been reflected from a moon's surface, by water droplets in an astronomical body's atmosphere."" ;
    :has_exact_synonym ""moonbow"",
        ""white rainbow"" ;
    :sub_class_of :rainbow .

:rainbow rdfs:label ""rainbow"" .

","A lunar rainbow, also known as a moonbow or white rainbow, is a type of rainbow that is produced by the refraction of light. This light has been reflected from the surface of the moon and is then refracted by water droplets in the atmosphere of an astronomical body."
"
:rainbow rdfs:label ""rainbow"" ;
    :definition ""A rainbow is a photometeor which consists of a spectral separation of light, formed as a result of the reflection, refraction, and dispersion of light in water droplets suspended in an astronomical body's atmosphere."" ;
    :sub_class_of [ :on_property :overlaps ;
            :some_values_from :water_droplet ],
        :photometeor .

:overlaps rdfs:label ""overlaps"" .

:photometeor rdfs:label ""photometeor"" .

:water_droplet rdfs:label ""water droplet"" .

","A rainbow is a photometeor which consists of a spectral separation of light, formed as a result of the reflection, refraction, and dispersion of light in water droplets suspended in an astronomical body's atmosphere. It is classified as a sub class of photometeor. Additionally, it is also classified as a sub class of overlaps, which is an on property of rainbow. Furthermore, rainbow is related to water droplet through the some values from relation."
"
:solar_rainbow rdfs:label ""solar rainbow"" ;
    :definition ""A solar rainbow is a rainbow produced by the refraction of light. which has been emitted by a star, by water droplets in the atmosphere of an astronomical body."" ;
    :has_related_synonym ""stellar rainbow"" ;
    :sub_class_of :rainbow .

:rainbow rdfs:label ""rainbow"" .

","A solar rainbow, which is a type of rainbow, is produced by the refraction of light emitted by a star, typically in the atmosphere of an astronomical body. It can also be referred to as a stellar rainbow."
"
:meteor rdfs:label ""meteor"" ;
    :definition ""A meteor is any matter- or energy-based entity which is located in the atmosphere of an astronomical body."" ;
    :equivalent_class [ :intersection_of [ :first :object ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :located_in ;
            :some_values_from :atmosphere ],
        :object .

:atmosphere rdfs:label ""atmosphere"" .

:located_in rdfs:label ""located in"" .

:object rdfs:label ""object"" .

","The concept of a meteor can be described as an object that is equivalent to the intersection of multiple classes. Additionally, a meteor is a subclass of the concept of an object. Specifically, it is located in a certain place and is also associated with being in the atmosphere. In other words, a meteor is defined as any matter- or energy-based entity that is found in the atmosphere of an astronomical body."
"
:photometeor rdfs:label ""photometeor"" ;
    :definition ""A meteor that is primarily composed of light."" ;
    :sub_class_of :meteor .

:meteor rdfs:label ""meteor"" .

",A photometeor is a type of meteor that is primarily composed of light.
"
:hydrometeor rdfs:label ""hydrometeor"" ;
    :definition ""A meteor which is primarily composed of water."" ;
    :equivalent_class [ :intersection_of [ :first :meteor ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from [ :union_of [ ] ] ],
        :meteor .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:meteor rdfs:label ""meteor"" .

","A hydrometeor is an equivalent class of a meteor that is also an intersection. Additionally, a hydrometeor is a subclass of a meteor. Moreover, a hydrometeor is a subclass of something that is composed primarily of something else. In other words, a hydrometeor can be defined as a meteor primarily composed of water."
"
:light_emitted_by_lightning rdfs:label ""light emitted by lightning"" ;
    :definition ""A photometeor which is formed as a result of sudden electrostatic discharge in the atmosphere."" ;
    :has_related_synonym ""lightning"",
        ""lightning flash"" ;
    :sub_class_of [ :on_property :formed_as_result_of ;
            :some_values_from :atmospheric_lightning ],
        :photometeor .

:atmospheric_lightning rdfs:label ""atmospheric lightning"" .

:formed_as_result_of rdfs:label ""formed as result of"" .

:photometeor rdfs:label ""photometeor"" .

","Light emitted by lightning is a type of photometeor. It is classified as a photometeor that is formed as a result of sudden electrostatic discharge in the atmosphere. Light emitted by lightning is also referred to as lightning or lightning flash. Additionally, it is related to the property of being formed as a result of atmospheric lightning."
"
:lithometeor rdfs:label ""lithometeor"" ;
    :definition ""A meteor which is primarily composed of rock."" ;
    :equivalent_class [ :intersection_of [ :first :meteor ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :derives_from ;
            :some_values_from :meteoroid ],
        :meteor,
        :piece_of_rock .

:derives_from rdfs:label ""derives from"" .

:meteoroid rdfs:label ""meteoroid"" .

:piece_of_rock rdfs:label ""piece of rock"" .

:meteor rdfs:label ""meteor"" .

","A lithometeor is an equivalent class that is also an intersection of a meteor. It is a subclass of both a piece of rock and a meteor. Additionally, a lithometeor is a subclass of an entity that derives from and shares some values from a meteoroid. In simple terms, a lithometeor is a meteor primarily composed of rock."
"
:reflection_rainbow rdfs:label ""reflection rainbow"" ;
    :definition ""A rainbow which forms from sunlight which has been reflected off a body of water prior to its interaction with water droplets in an atmosphere."" ;
    :sub_class_of :rainbow .

:rainbow rdfs:label ""rainbow"" .

","The reflection rainbow, which is a sub class of rainbow, is formed when sunlight has been reflected off a body of water before interacting with water droplets in the atmosphere."
"
:monochrome_solar_rainbow rdfs:label ""monochrome solar rainbow"" ;
    :definition ""A solar rainbow which is formed by a narrow band of wavelengths, the rest of the spectrum having been scattered away by an atmosphere."" ;
    :has_exact_synonym ""monochrome rainbow"",
        ""red rainbow"" ;
    :sub_class_of :solar_rainbow .

:solar_rainbow rdfs:label ""solar rainbow"" .

","A monochrome solar rainbow is a specific type of solar rainbow. It is formed by a narrow band of wavelengths, with the rest of the spectrum being scattered away by the atmosphere. This monochrome solar rainbow is also referred to as a monochrome rainbow or a red rainbow."
"
:fogbow rdfs:label ""fogbow"" ;
    :definition ""A rainbow which forms through the interaction of sunlight with the water droplets which constitute fog or clouds; light is diffracted by these droplets such that the photometeor appears almost white with faint reds on the sky-facing side and faint blues on the planet-facing side of the bow."" ;
    :has_exact_synonym ""fog bow"" ;
    :sub_class_of [ :on_property :overlaps ;
            :some_values_from [ :union_of [ ] ] ],
        :rainbow .

:overlaps rdfs:label ""overlaps"" .

:rainbow rdfs:label ""rainbow"" .

","A fogbow is a type of rainbow, formed through the interaction of sunlight with water droplets present in fog or clouds. It is almost white in color, with faint reds on the side facing the sky and faint blues on the opposite side. The fogbow is classified as a sub class of a rainbow. Additionally, it shares a relation of being a sub class with the concept of ""overlaps"". Another synonym for a fogbow is a fog bow."
"
:glory rdfs:label ""glory"" ;
    :definition ""A photometeor which is formed by wave interference of light refracted within water droplets which constitute mist or clouds and consists of one or more concentric, successively dimmer rings, each of which has red wavelengths distant to the glory's centre and blue wavelengths towards the centre."" ;
    :sub_class_of :photometeor .

:photometeor rdfs:label ""photometeor"" .

","A photometeor called glory is a sub class of photometeor. It is formed by the wave interference of light refracted within water droplets that make up mist or clouds. A glory consists of one or more concentric, successively dimmer rings. Each of these rings has red wavelengths that are distant from the center of the glory and blue wavelengths towards the center."
"
:halo rdfs:label ""halo"" ;
    :definition ""A photometeor which is produced by light that is reflected, refracted, and dispersed by ice crystals, capable of acting as prisms and mirrors, suspended in an astronomical body's atmosphere."" ;
    :sub_class_of :photometeor .

:photometeor rdfs:label ""photometeor"" .

","A photometeor called halo is a type of photometeor that is produced when light is reflected, refracted, and dispersed by ice crystals suspended in the atmosphere of an astronomical body. These ice crystals, which act as prisms and mirrors, create the halo phenomenon."
"
:hypereutrophic_water rdfs:label ""hypereutrophic water"" ;
    :definition ""Water which has a very high concentration of nutrients."" ;
    :sub_class_of :eutrophic_water .

:eutrophic_water rdfs:label ""eutrophic water"" .

",Hypereutrophic water is a sub class of eutrophic water. It can be defined as water which has a very high concentration of nutrients.
"
:hypereutrophic_lake rdfs:label ""hypereutrophic lake"" ;
    :definition ""A lake which is composed primarily of water with very high nutrient concentrations."" ;
    :equivalent_class [ :intersection_of [ :first :eutrophic_lake ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :hypereutrophic_water ],
        :eutrophic_lake .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:hypereutrophic_water rdfs:label ""hypereutrophic water"" .

:eutrophic_lake rdfs:label ""eutrophic lake"" .

","A hypereutrophic lake is an equivalent class to an eutrophic lake, as they are both interconnected through the intersection of their properties. It can also be considered as a subclass of an eutrophic lake, meaning that a hypereutrophic lake is a specific type of eutrophic lake.
Furthermore, a hypereutrophic lake is defined as a lake that is composed primarily of water with very high nutrient concentrations. This means that it shares the property of being composed primarily of water with eutrophic lakes. Additionally, it can be inferred that hypereutrophic water is a subset of water found in hypereutrophic lakes, as they share some values."
"
:hypersaline_lake rdfs:label ""hypersaline lake"" ;
    :definition ""A lake which is primarily composed of water with a concentration of dissolved salts greater than that of ocean water."" ;
    :equivalent_class [ :intersection_of [ :first :saline_lake ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :hypersaline_water ],
        :saline_lake .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:hypersaline_water rdfs:label ""hypersaline water"" .

:saline_lake rdfs:label ""saline lake"" .

","A hypersaline lake is an equivalent class and the intersection of a saline lake. It is also a subclass of a saline lake. A hypersaline lake is primarily composed of hypersaline water, meaning water that has a concentration of dissolved salts greater than that of ocean water."
"
:humic_lake rdfs:label ""humic lake"" ;
    :definition ""A lake which is composed primarily water with high concentrations of humic substances and organic acids, resulting in brown- or tea-coloured colouration."" ;
    :has_exact_synonym ""dystrophic lake"" ;
    :sub_class_of :lake .

:lake rdfs:label ""lake"" .

","A humic lake is a type of lake that is classified as a sub class of lakes. It is primarily composed of water with high concentrations of humic substances and organic acids, which gives it a distinct brown- or tea-colored appearance. Additionally, a humic lake is synonymous with a dystrophic lake."
"
:natural_lake rdfs:label ""natural lake"" ;
    :definition ""A lake which has formed as the result of processes that are not or are only minimally driven by human activity."" ;
    :equivalent_class [ :intersection_of [ :first :lake ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :complement_of :artificial_lake ],
        :lake .

:artificial_lake rdfs:label ""artificial lake"" .

:lake rdfs:label ""lake"" .

","A natural lake is an equivalent class that is an intersection of a lake. It is also a subclass of a lake. Additionally, a natural lake is a subclass of the complement of an artificial lake. Simply put, a natural lake is defined as a lake that has formed as a result of processes that are not or are only minimally driven by human activity."
"
:radiation rdfs:label ""radiation"" ;
    :definition ""A process during which energy is emitted or transmitted in the form of waves or particles through space or a material medium."" ;
    :sub_class_of [ :on_property :has_participant ;
            :some_values_from :environmental_material ],
        [ :on_property :has_participant ;
            :some_values_from :subatomic_particle ],
        :energy_transfer_process .

:energy_transfer_process rdfs:label ""energy transfer process"" .

:environmental_material rdfs:label ""environmental material"" .

:subatomic_particle rdfs:label ""subatomic particle"" .

:has_participant rdfs:label ""has participant"" .

","Energy transfer process is a sub-class of radiation. This radiation is further defined as a process during which energy is emitted or transmitted in the form of waves or particles through space or a material medium. It is also associated with the property of having participants, which can be either subatomic particles or environmental materials."
"
:particle_radiation rdfs:label ""particle radiation"" ;
    :definition ""A radiation process during which energy is transmitted or emitted by means of fast-moving subatomic particles."" ;
    :sub_class_of :radiation .

:radiation rdfs:label ""radiation"" .

",Particle radiation is a type of radiation. It refers to a radiation process in which energy is transmitted or emitted by fast-moving subatomic particles.
"
:particle_beam_radiation rdfs:label ""particle beam radiation"" ;
    :definition ""A particle radiation process during which subatomic particles move in the same direction."" ;
    :sub_class_of :particle_radiation .

:particle_radiation rdfs:label ""particle radiation"" .

",Particle beam radiation is a type of particle radiation where subatomic particles move in the same direction.
"
:electromagnetic_radiation rdfs:label ""electromagnetic radiation"" ;
    :definition ""A radiation process during which waves (or their quanta, photons) of the electromagnetic field propagate (radiate) through space carrying electromagnetic energy."" ;
    :has_exact_synonym ""EM radiation"" ;
    :sub_class_of :radiation .

:radiation rdfs:label ""radiation"" .

","Radiation is a broader category that includes electromagnetic radiation. Specifically, electromagnetic radiation refers to a radiation process in which waves, or photons, of the electromagnetic field travel through space, carrying electromagnetic energy. It is also known as EM radiation, which is an exact synonym for electromagnetic radiation."
"
:acoustic_radiation rdfs:label ""acoustic radiation"" ;
    :definition ""A radiation process during which mechanical waves generated by oscillations radiate through an environmental material."" ;
    :sub_class_of :radiation .

:radiation rdfs:label ""radiation"" .

",Acoustic radiation is a type of radiation that falls under the broader category of radiation. It is characterized by the process in which mechanical waves generated by oscillations propagate through a particular environmental material.
"
:sediment_permeated_by_freshwater rdfs:label ""sediment permeated by freshwater"" ;
    :definition ""Sediment which has its porespace filled by water which has very low levels of sodium chloride and/or other salts."" ;
    :sub_class_of [ :on_property :surrounded_by ;
            :some_values_from :fresh_water ],
        :sediment .

:fresh_water rdfs:label ""fresh water"" .

:sediment rdfs:label ""sediment"" .

:surrounded_by rdfs:label ""surrounded by"" .

","Sediment permeated by freshwater is a sub class of sediment. It is also a sub class of an entity that is surrounded by something. Additionally, it is associated with some values from fresh water. Furthermore, sediment permeated by freshwater is defined as sediment which has its porespace filled by water that contains very low levels of sodium chloride and/or other salts."
"
:fecal_environment rdfs:label ""fecal environment"" ;
    :alternative_term ""Animal distal gut"" ;
    :definition ""An environmental system which has its properties and dynamics determined by feces."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from :fecal_material ],
        :environmental_system_determined_by_a_material .

:determined_by rdfs:label ""determined by"" .

:environmental_system rdfs:label ""environmental system"" .

:environmental_system_determined_by_a_material rdfs:label ""environmental system determined by a material"" .

:fecal_material rdfs:label ""fecal material"" .

","The fecal environment is equivalent to the intersection of the environmental system. Additionally, the fecal environment is a sub-class of the environmental system that is determined by a material. It is also a sub-class of a concept that is determined by properties. Furthermore, the fecal environment includes some values that come from fecal material. The fecal environment is defined as an environmental system that has its properties and dynamics determined by feces. Another term for the fecal environment is the animal distal gut."
"
:environment_determined_by_a_metazoan_secretion rdfs:label ""environment determined by a metazoan secretion"" ;
    :alternative_term ""Animal secretion"" ;
    :definition ""An environmental system which has its properties and dynamics determined by a bodily secretion of a metazoan."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from :secretion_of_exocrine_gland ],
        :anatomical_entity_environment,
        :ecosystem .

:anatomical_entity_environment rdfs:label ""anatomical entity environment"" .

:determined_by rdfs:label ""determined by"" .

:ecosystem rdfs:label ""ecosystem"" .

:environmental_system rdfs:label ""environmental system"" .

:secretion_of_exocrine_gland rdfs:label ""secretion of exocrine gland"" .

","An environmental system which has its properties and dynamics determined by a bodily secretion of a metazoan is referred to as an environment determined by a metazoan secretion. This environment is a sub class of an ecosystem and an anatomical entity environment. It intersects with the concept of an environmental system. Additionally, it is categorized under the property of being determined by and includes the secretion of an exocrine gland. Another term for this type of environment is animal secretion."
"
:environment_determined_by_a_plant_substance rdfs:label ""environment determined by a plant substance"" ;
    :alternative_term ""Plant secretion"" ;
    :definition ""An environmental system which has its properties and dynamics determined by a substance produced by a plant."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from :portion_of_plant_substance ],
        :environment_associated_with_a_plant_part_or_small_plant .

:determined_by rdfs:label ""determined by"" .

:environment_associated_with_a_plant_part_or_small_plant rdfs:label ""environment associated with a plant part or small plant"" .

:environmental_system rdfs:label ""environmental system"" .

:portion_of_plant_substance rdfs:label ""portion of plant substance"" .

","An environmental system, which has its properties and dynamics determined by a substance produced by a plant, is categorized as an environment determined by a plant substance. It is also referred to as a plant secretion. This type of environment intersects with an equivalent class of an environmental system. Furthermore, it is a subclass of an environment associated with a plant part or small plant. The determination of this type of environment is based on a specific property known as ""determined by."" Additionally, it includes some values from a portion of the plant substance."
"
:environment_determined_by_a_biofilm_on_a_plant_surface rdfs:label ""environment determined by a biofilm on a plant surface"" ;
    :alternative_term ""Plant surface"" ;
    :definition ""An environmental system which has its properties and dynamics determined by a biofilm on the surface of a plant."" ;
    :equivalent_class [ :intersection_of [ :first :ecosystem ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from [ :intersection_of [ ] ] ],
        :ecosystem,
        :environmental_system_determined_by_a_material .

:determined_by rdfs:label ""determined by"" .

:environmental_system_determined_by_a_material rdfs:label ""environmental system determined by a material"" .

:ecosystem rdfs:label ""ecosystem"" .

","The concept of an ecosystem involves an environment that is determined by a biofilm on a plant surface. This environment can be seen as a sub-class of an environmental system determined by a material. Additionally, it is also a sub-class of an ecosystem. It is worth noting that this environment is determined by the biofilm on the plant surface, as stated by the property ""determined by"". In simpler terms, this environment can be defined as an environmental system where the properties and dynamics are influenced by a biofilm on the surface of a plant. Another term commonly used for this environment is ""plant surface""."
"
:digestive_tract_environment rdfs:label ""digestive tract environment"" ;
    :alternative_term ""Animal proximal gut"" ;
    :definition ""An environmental system which has its properties and dynamics determined by a digestive tract."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from :digestive_tract ],
        :anatomical_entity_environment,
        :ecosystem .

:anatomical_entity_environment rdfs:label ""anatomical entity environment"" .

:determined_by rdfs:label ""determined by"" .

:digestive_tract rdfs:label ""digestive tract"" .

:ecosystem rdfs:label ""ecosystem"" .

:environmental_system rdfs:label ""environmental system"" .

","The digestive tract environment is an equivalent class and is a part of the intersecting environmental system. It is also a subclass of both ecosystem and anatomical entity environment.

Furthermore, the digestive tract environment is a subclass of an entity which is determined by a specific property. Additionally, it is a subclass of the digestive tract, as some values from the digestive tract contribute to its characteristics.

In summary, the digestive tract environment can be defined as an environmental system that has its properties and dynamics determined by a digestive tract. It is also known as the animal proximal gut."
"
:environment_determined_by_a_biofilm_on_an_animal_surface rdfs:label ""environment determined by a biofilm on an animal surface"" ;
    :alternative_term ""Animal surface"" ;
    :definition ""An environmental system which has its properties and dynamics determined by a biofilm on the surface of a animal."" ;
    :equivalent_class [ :intersection_of [ :first :ecosystem ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from [ :intersection_of [ ] ] ],
        :ecosystem,
        :environmental_system_determined_by_a_material .

:determined_by rdfs:label ""determined by"" .

:environmental_system_determined_by_a_material rdfs:label ""environmental system determined by a material"" .

:ecosystem rdfs:label ""ecosystem"" .

","An ecosystem is equivalent to an environment determined by a biofilm on an animal surface. This environment is also a sub-class of an environmental system determined by a material. Additionally, it is a sub-class of an ecosystem. It is defined as an environmental system with properties and dynamics determined by a biofilm on the surface of an animal. Another term for this environment is animal surface."
"
:environment_determined_by_a_biofilm_on_a_fungal_surface rdfs:label ""environment determined by a biofilm on a fungal surface"" ;
    :alternative_term ""Fungus surface"" ;
    :definition ""An environmental system which has its properties and dynamics determined by a biofilm on the surface of a fungus."" ;
    :equivalent_class [ :intersection_of [ :first :ecosystem ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from [ :intersection_of [ ] ] ],
        :ecosystem,
        :environmental_system_determined_by_a_material .

:determined_by rdfs:label ""determined by"" .

:environmental_system_determined_by_a_material rdfs:label ""environmental system determined by a material"" .

:ecosystem rdfs:label ""ecosystem"" .

","An ecosystem can be defined as an environmental system determined by a biofilm on a fungal surface. This biofilm plays a crucial role in shaping the properties and dynamics of the overall environment. It is also worth mentioning that the biofilm on a fungal surface can be considered a sub-class of an environmental system determined by a material. In other words, the biofilm on a fungal surface is an integral component of the larger ecosystem. It is through this biofilm that the environment's characteristics are determined. Additionally, another term that can be used to refer to this type of environment is ""Fungus surface""."
"
:sediment_permeated_by_saline_water rdfs:label ""sediment permeated by saline water"" ;
    :definition ""Sediment which has its porespace filled by water with increased levels of sodium chloride and other salts."" ;
    :sub_class_of [ :on_property :surrounded_by ;
            :some_values_from :saline_water ],
        :sediment .

:saline_water rdfs:label ""saline water"" .

:sediment rdfs:label ""sediment"" .

:surrounded_by rdfs:label ""surrounded by"" .

",Sediment permeated by saline water is a sub class of sediment. It is also surrounded by and has some values from saline water. The definition of sediment permeated by saline water is sediment which has its porespace filled by water with increased levels of sodium chloride and other salts.
"@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:slightly_saline_water rdfs:label ""slightly saline water"" ;
    :definition ""Water which contains a slightly increased concentration of dissolved salts, relative to their concentration in freshwater."" ;
    :has_exact_synonym ""slightly salty water""^^xsd:string ;
    :sub_class_of :saline_water .

:saline_water rdfs:label ""saline water"" .

","Slightly saline water is a sub class of saline water. It is defined as water that contains a slightly increased concentration of dissolved salts, compared to the concentration in freshwater. It is also referred to as slightly salty water."
"@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:moderately_saline_water rdfs:label ""moderately saline water"" ;
    :definition ""Water which contains a moderately increased concentration of dissolved salts, relative to their concentration in freshwater."" ;
    :has_exact_synonym ""moderately salty water""^^xsd:string ;
    :sub_class_of :saline_water .

:saline_water rdfs:label ""saline water"" .

","Moderately saline water is a sub class of saline water. It is defined as water which contains a moderately increased concentration of dissolved salts, relative to their concentration in freshwater. Additionally, it is also referred to as moderately salty water."
"@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:highly_saline_water rdfs:label ""highly saline water"" ;
    :definition ""Water which contains a highly increased concentration of dissolved salts, relative to their concentration in freshwater."" ;
    :has_exact_synonym ""highly salty water""^^xsd:string ;
    :sub_class_of :saline_water .

:saline_water rdfs:label ""saline water"" .

","Highly saline water is a sub class of saline water. It is defined as water which contains a highly increased concentration of dissolved salts, relative to their concentration in freshwater. Highly saline water is also synonymous with highly salty water."
"
:saline_environment rdfs:label ""saline environment"" ;
    :alternative_term ""Saline"" ;
    :definition ""An environment which is determined by materials which bear significant concentrations of salts."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system_determined_by_a_quality ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from [ :intersection_of [ ] ] ],
        :environmental_system_determined_by_a_material,
        :high_osmolarity_environment .

:determined_by rdfs:label ""determined by"" .

:environmental_system_determined_by_a_material rdfs:label ""environmental system determined by a material"" .

:environmental_system_determined_by_a_quality rdfs:label ""environmental system determined by a quality"" .

:high_osmolarity_environment rdfs:label ""high osmolarity environment"" .

","An environment referred to as a saline environment is an example of a high osmolarity environment. It falls under the category of an environmental system determined by a material. The concept of a saline environment is also associated with being determined by a specific property. To elaborate, a saline environment can be defined as an environment in which the presence of salts in the materials is of significant concentration. Another term commonly used to describe a saline environment is saline."
"
:fungi_associated_environment rdfs:label ""fungi-associated environment"" ;
    :alternative_term ""Fungus"" ;
    :definition ""An environmental system determined by a fungal structure."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :has_broad_synonym ""fungus environment"" ;
    :has_exact_synonym ""fungus-associated environment"" ;
    :sub_class_of [ :on_property :determined_by ;
            :some_values_from :fungi ],
        :environment_associated_with_a_fungal_tissue,
        :environmental_system_determined_by_an_organism .

:determined_by rdfs:label ""determined by"" .

:environment_associated_with_a_fungal_tissue rdfs:label ""environment associated with a fungal tissue"" .

:environmental_system rdfs:label ""environmental system"" .

:environmental_system_determined_by_an_organism rdfs:label ""environmental system determined by an organism"" .

:fungi rdfs:label ""Fungi"" .

","The fungi-associated environment is an equivalent class that is an intersection of the environmental system. It is also a sub-class of an environmental system determined by an organism and an environment associated with a fungal tissue.

Additionally, the fungi-associated environment is a sub-class that is determined by a property and has values from fungi. It is defined as an environmental system determined by a fungal structure and can also be referred to as a fungus or a fungus environment. Furthermore, it has broad synonyms such as fungus environment and exact synonym fungus-associated environment."
"
:sterile_water_environment rdfs:label ""sterile water environment"" ;
    :alternative_term ""Negative"" ;
    :definition ""An environmental system which has its properties and dynamics determined by sterile water."" ;
    :equivalent_class [ :intersection_of [ :first :aquatic_environment ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :sterile_water ],
        [ :on_property :determined_by ;
            :some_values_from :sterile_water ],
        :aquatic_environment .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:determined_by rdfs:label ""determined by"" .

:aquatic_environment rdfs:label ""aquatic environment"" .

:sterile_water rdfs:label ""sterile water"" .

","An aquatic environment, which is an equivalent class of the intersection of a sterile water environment, is composed primarily of sterile water. The properties and dynamics of a sterile water environment, which is a sub class of an aquatic environment, are determined by sterile water. In other words, it shares some values from sterile water. An alternative term for a sterile water environment is ""negative""."
