fragment,text
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:alluvium rdfs:label ""alluvium"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :porous ],
        [ a owl:Restriction ;
            owl:onProperty :has_quality ;
            owl:someValuesFrom :granular ],
        [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom [ owl:unionOf ( :alluvial_soil :alluvial_sediment ) ] ],
        :environmental_material ;
    :has_definition ""Soil or sediment which has been eroded and influenced by flowing water and redeposited in a non-marine setting."" .

:alluvial_sediment rdfs:label ""alluvial sediment"" .

:alluvial_soil rdfs:label ""alluvial soil"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:environmental_material rdfs:label ""environmental material"" .

:granular rdfs:label ""granular"" .

:porous rdfs:label ""porous"" .

:has_quality rdfs:label ""has quality"" .

","Alluvium, a subclass of environmental material, possesses certain qualities, some of which include being porous and granular. It is primarily composed of a mixture of alluvial soil and alluvial sediment. By definition, Alluvium refers to soil or sediment that has been eroded, influenced by flowing water, and redeposited in a non-marine setting."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:alluvial_sediment rdfs:label ""alluvial sediment"" ;
    rdfs:subClassOf :sediment ;
    :has_definition ""Sediment which has been transported by flowing water and redeposited in a non-marine setting."" .

:sediment rdfs:label ""sediment"" .

","Alluvial sediment, a subclass of sediment, is defined as sediment that has been transported by flowing water and redeposited in a non-marine setting."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:alluvial_deposit rdfs:label ""alluvial deposit"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :composed_primarily_of ;
            owl:someValuesFrom [ owl:unionOf ( :alluvial_soil :alluvial_sediment ) ] ],
        [ a owl:Restriction ;
            owl:onProperty :formed_as_result_of ;
            owl:someValuesFrom :lithification ],
        :rock ;
    :has_definition ""A rock which is formed as a result of the lithification of alluvium."" .

:alluvial_sediment rdfs:label ""alluvial sediment"" .

:alluvial_soil rdfs:label ""alluvial soil"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:formed_as_result_of rdfs:label ""formed as result of"" .

:lithification rdfs:label ""lithification"" .

:rock rdfs:label ""rock"" .

","Alluvial deposit is a subclass of rock, which is formed as a result of some values from lithification. It is composed primarily of some values from the union of alluvial soil and alluvial sediment. Furthermore, the definition of alluvial deposit is a rock which is formed as a result of the lithification of alluvium."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lithification rdfs:label ""lithification"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_input ;
            owl:someValuesFrom :sediment ],
        [ a owl:Restriction ;
            owl:onProperty :results_in_formation_of ;
            owl:someValuesFrom :sedimentary_rock ],
        :biological_process,
        :material_transformation_process ;
    owl:equivalentClass [ owl:intersectionOf ( :material_transformation_process [ a owl:Restriction ;
                        owl:onProperty :has_input ;
                        owl:someValuesFrom :sediment ] [ a owl:Restriction ;
                        owl:onProperty :results_in_formation_of ;
                        owl:someValuesFrom :sedimentary_rock ] ) ] ;
    :has_definition ""A process during which sediments compact under pressure, expel connate fluids, and gradually become solid sedimentary rock."" .

:biological_process rdfs:label ""biological_process"" .

:has_input rdfs:label ""has input"" .

:material_transformation_process rdfs:label ""material transformation process"" .

:results_in_formation_of rdfs:label ""results in formation of"" .

:sediment rdfs:label ""sediment"" .

:sedimentary_rock rdfs:label ""sedimentary rock"" .

","Lithification is a concept that intersects with the material transformation process, where it takes input from certain sediment values, and results in the formation of sedimentary rock. It is subclass of various processes such as the material transformation process, biological process, and is involved in the input of specific sediment values and formation of sedimentary rock values. The process of Lithification is defined as the process during which sediments compact under pressure, expel connate fluids, and gradually become a solid sedimentary rock."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:grassland_ecosystem rdfs:label ""grassland ecosystem"" ;
    rdfs:subClassOf :terrestrial_ecosystem ;
    :has_definition ""An ecosystem in which grasses (Graminae) are the dominant form of vegetation and determine the system's structure and dynamics.""^^xsd:string ;
    :has_exact_synonym ""GRASSLAND""^^xsd:string,
        ""grassland""^^xsd:string ;
    :has_related_synonym ""Grassland""^^xsd:string,
        ""down""^^xsd:string,
        ""downland""^^xsd:string,
        ""downs""^^xsd:string,
        ""glade""^^xsd:string,
        ""grazing area""^^xsd:string,
        ""herbaceous area""^^xsd:string .

:terrestrial_ecosystem rdfs:label ""terrestrial ecosystem"" .

","The grassland ecosystem is a subclass of the terrestrial ecosystem. This is an ecosystem where grasses (Graminae) chiefly forms the vegetation and governs the system's structure and dynamics, hence being defined as such. It has exact synonyms, such as 'GRASSLAND' and 'grassland'. Moreover, the grassland ecosystem is also related to several synonyms such as 'Grassland', 'down', 'downland', 'downs', 'glade', 'grazing area', and 'herbaceous area'."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:ranch rdfs:label ""ranch"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :part_of ;
            owl:someValuesFrom :rangeland_biome ],
        :farm ;
    :has_definition ""An area of land used for the herding and grazing of livestock.""^^xsd:string ;
    :has_related_synonym ""ranch""^^xsd:string .

:farm rdfs:label ""farm"" .

:part_of rdfs:label ""part of"" .

:rangeland_biome rdfs:label ""rangeland biome"" .

","A ranch is a subclass of a farm and can also be considered a part of some values from the rangeland biome. The ranch's definition is an area of land used for the herding and grazing of livestock. Furthermore, ""ranch"" can also be a related synonym for a ranch."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:swamp_area rdfs:label ""swamp area"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :overlaps ;
            owl:someValuesFrom :swamp_ecosystem ],
        :wetland_area ;
    :has_definition ""An area of wetland which overlaps a swamp ecosystem.""^^xsd:string .

:overlaps rdfs:label ""overlaps"" .

:swamp_ecosystem rdfs:label ""swamp ecosystem"" .

:wetland_area rdfs:label ""wetland area"" .

",The swamp area is a subclass of the wetland area and partially overlaps with the swamp ecosystem. It's defined as an area of wetland which overlaps a swamp ecosystem.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:wetland_ecosystem rdfs:label ""wetland ecosystem"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom [ owl:intersectionOf ( :planetary_landmass [ a owl:Restriction ;
                                owl:onProperty :composed_primarily_of ;
                                owl:someValuesFrom [ owl:intersectionOf ( :soil [ a owl:Restriction ;
                                                    owl:onProperty :has_quality ;
                                                    owl:someValuesFrom :wet ] ) ] ] ) ] ],
        :ecosystem ;
    :has_definition ""A terrestrial ecosystem which is inundated or saturated by surface or ground water at a frequency and duration sufficient to support, and that under normal circumstances does support, a prevalence of vegetation typically adapted for life in saturated soil conditions.""^^xsd:string ;
    :has_exact_synonym ""WETLAND""^^xsd:string,
        ""Wetland""^^xsd:string ;
    :has_narrow_synonym ""EstuarineWetland""^^xsd:string,
        ""LacustrineWetland""^^xsd:string,
        ""MarineWetland""^^xsd:string,
        ""PalustrineWetland""^^xsd:string,
        ""RiparianWetland""^^xsd:string,
        ""TerrestialWetland""^^xsd:string,
        ""back marsh""^^xsd:string,
        ""backswamp""^^xsd:string,
        ""backwater""^^xsd:string,
        ""barrier flat""^^xsd:string,
        ""blanket bog""^^xsd:string,
        ""bog""^^xsd:string,
        ""cienaga""^^xsd:string,
        ""dismal""^^xsd:string,
        ""everglade""^^xsd:string,
        ""floating marsh""^^xsd:string,
        ""forested wetland""^^xsd:string,
        ""marsh""^^xsd:string,
        ""mire""^^xsd:string,
        ""mud flat""^^xsd:string,
        ""peat cutting area""^^xsd:string,
        ""peatland""^^xsd:string,
        ""quagmire""^^xsd:string,
        ""quaking bog""^^xsd:string,
        ""riparian area""^^xsd:string,
        ""slash""^^xsd:string,
        ""slough""^^xsd:string,
        ""slue""^^xsd:string,
        ""swamp forest""^^xsd:string,
        ""tulelands""^^xsd:string ;
    :has_related_synonym ""moor""^^xsd:string,
        ""morass""^^xsd:string,
        ""muskeg""^^xsd:string .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:ecosystem rdfs:label ""ecosystem"" .

:has_part rdfs:label ""has part"" .

:has_quality rdfs:label ""has quality"" .

:planetary_landmass rdfs:label ""planetary landmass"" .

:soil rdfs:label ""soil"" .

:wet rdfs:label ""wet"" .

","The wetland ecosystem is a sub-class of ecosystem and it is partially composed of an intersection of planetary landmass and soil with predominance of wet quality. A wetland ecosystem is a terrestrial ecosystem usually inundated or saturated by surface or ground water frequented enough to support a specific type of vegetation typically adapted for life in saturated soil conditions. This exact definition is also referred to as 'wetland' or 'WETLAND'. Specific types of wetland ecosystems are also referred to as EstuarineWetland, LacustrineWetland, MarineWetland, PalustrineWetland, and TerrestialWetland. Additionally, it carries several other narrow synonyms that often describe different types of wetland ecosystems, such as RiparianWetland, back marsh, backswamp, backwater, barrier flat, blanket bog, bog, and cienaga among many others. Some related synonyms for the wetland ecosystem include moor, morass, and muskeg."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:defence_against_flooding rdfs:label ""defence against flooding"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :negatively_regulates ;
            owl:someValuesFrom :flooding ],
        :anthropogenic_modulatory_intervention_process ;
    owl:equivalentClass [ owl:intersectionOf ( :anthropogenic_modulatory_intervention_process [ a owl:Restriction ;
                        owl:onProperty :negatively_regulates ;
                        owl:someValuesFrom :flooding ] ) ] ;
    :has_definition ""A planned process during which an environmental system is modified to mitigate or nullify the impacts of flooding."" ;
    :has_exact_synonym ""defense against flooding"" ;
    :has_related_synonym ""defence against floods"",
        ""defense against floods"",
        ""flood defence"",
        ""flood defence intervention"",
        ""flood defense"",
        ""flood defense intervention"" .

:anthropogenic_modulatory_intervention_process rdfs:label ""anthropogenic modulatory intervention process"" .

:flooding rdfs:label ""flooding"" .

:negatively_regulates rdfs:label ""negatively regulates"" .

","The concept of defence against flooding is the intersection of anthropogenic modulatory intervention process and the process that negatively regulates some values from flooding. As a subclass of both the anthropogenic modulatory intervention process and the regulation process, defence against flooding is a planned strategy during which an environmental system is modified to mitigate or nullify the impacts of flooding. The exact synonym for this concept is ""defense against flooding"", while related synonyms include ""defence against floods"", ""defense against floods"", ""flood defence"", ""flood defence intervention"", ""flood defense"", and ""flood defense intervention""."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:stellar_radiation rdfs:label ""stellar radiation"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :process_has_causal_agent ;
            owl:someValuesFrom :star ],
        :electromagnetic_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :electromagnetic_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""An electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star."" ;
    :has_narrow_synonym ""solar radiation"" .

:electromagnetic_radiation rdfs:label ""electromagnetic radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

","The concept of stellar radiation is the same as the intersection of electromagnetic radiation and the process that has some values from a star as its causal agent. Stellar radiation is classified as a subclass of both electromagnetic radiation and the process that holds some values from a star as its causal agent. By definition, stellar radiation is an electromagnetic radiation process during which electromagnetic waves or their quanta are emitted from a star. A narrower synonym for stellar radiation is solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:microwave_stellar_radiation rdfs:label ""microwave stellar radiation"" ;
    rdfs:subClassOf :microwave_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :microwave_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths and frequencies which travel exclusively in a line-of-sight fashion and which may produce molecular rotation and torsion on contact with matter."" ;
    :has_narrow_synonym ""microwave solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:microwave_radiation rdfs:label ""microwave radiation"" .

","Microwave stellar radiation is a concept that intersects the microwave radiation process, and has causal agents that derive some values from stars. It is a subclass of both stellar radiation and microwave radiation. Microwave stellar radiation is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths and frequencies that travel exclusively in a line-of-sight fashion and may produce molecular rotation and torsion upon contact with matter. The term microwave stellar radiation can also be narrowly synonymous with microwave solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:radio_wave_stellar_radiation rdfs:label ""radio wave stellar radiation"" ;
    rdfs:subClassOf :radio_wave_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :radio_wave_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths ranging from millimetre to kilometer scales."" ;
    :has_narrow_synonym ""radio wave solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:radio_wave_radiation rdfs:label ""radio wave radiation"" .

","The concept of radio wave stellar radiation is similar to that of the intersection of radio wave radiation, in which the process has some star values as a causal agent. Radio wave stellar radiation is a subclass of both stellar radiation and radio wave radiation. It is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths ranging from millimetre to kilometer scales. A narrower synonym for radio wave stellar radiation would be radio wave solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:infrared_stellar_radiation rdfs:label ""infrared stellar radiation"" ;
    rdfs:subClassOf :infrared_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :infrared_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_broad_synonym ""infrared radiation"" ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm."" ;
    :has_exact_synonym ""infra-red stellar radiation"" ;
    :has_narrow_synonym ""infrared solar radiation"" ;
    :has_related_synonym ""IR stellar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:infrared_radiation rdfs:label ""infrared radiation"" .

","Infrared stellar radiation, a subclass of both stellar radiation and infrared radiation, is conceptually the same as the intersection of infrared radiation, and a process that has some sort of causal agent values from a star. This process is defined as the emission of electromagnetic waves or their quanta from a star when molecules change their rotational-vibrational movements, usually at wavelengths between 760 nm and 1 mm. This concept is broadly referred to as infrared radiation, specifically denoted as ""infra-red stellar radiation."" Moreover, a narrower term for it is ""infrared solar radiation,"" while it is also related to ""IR stellar radiation."""
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:visible_spectrum_stellar_radiation rdfs:label ""visible spectrum stellar radiation"" ;
    rdfs:subClassOf :stellar_radiation,
        :visible_spectrum_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :visible_spectrum_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 380 nm and 760 nm."" ;
    :has_exact_synonym ""optical stellar radiation"" ;
    :has_narrow_synonym ""visible spectrum solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:visible_spectrum_radiation rdfs:label ""visible spectrum radiation"" .

",The concept of visible spectrum stellar radiation is the same as the intersection of the radiation in the visible spectrum and the process that star enacts as a causal agent. It is a subclass of both stellar radiation and visible spectrum radiation. The visible spectrum stellar radiation is defined as a stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 380 nm and 760 nm. There are synonymous terms for visible spectrum stellar radiation. It's exactly synonymous with optical stellar radiation and specifically or narrowly synonymous with visible spectrum solar radiation.
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ultraviolet_stellar_radiation rdfs:label ""ultraviolet stellar radiation"" ;
    rdfs:subClassOf :stellar_radiation,
        :ultraviolet_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :ultraviolet_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm."" ;
    :has_narrow_synonym ""ultraviolet solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:ultraviolet_radiation rdfs:label ""ultraviolet radiation"" .

","The concept of ultraviolet stellar radiation is similar to the intersection of ultraviolet radiation and some process which has causal agents from a star. It falls under the broader categories of both stellar radiation and ultraviolet radiation. Ultraviolet stellar radiation is defined as a type of stellar radiation process during which electromagnetic waves or their quanta are emitted from a star at wavelengths between 10 nm and 400 nm. An alternative, more specific term for it is ultraviolet solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:x_ray_stellar_radiation rdfs:label ""X-ray stellar radiation"" ;
    rdfs:subClassOf :ionizing_stellar_radiation,
        :x_ray_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :x_ray_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""A stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower state of energy."" ;
    :has_exact_synonym ""x ray stellar radiation"" ;
    :has_narrow_synonym ""X-ray solar radiation"" .

:ionizing_stellar_radiation rdfs:label ""ionizing stellar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:x_ray_radiation rdfs:label ""X-ray radiation"" .

","The concept of X-ray stellar radiation is similar to the intersection of the X-ray radiation process and the causal agent associated with stars. X-ray stellar radiation falls under the subclasses of ionizing stellar radiation and X-ray radiation. It defined as a stellar radiation process during which penetrating electromagnetic radiation is emitted by high-energy electrons as they fall into a lower energy state. This term is also known as 'X-ray stellar radiation' and has a more specific synonym, 'X-ray solar radiation'."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gamma_ray_stellar_radiation rdfs:label ""gamma-ray stellar radiation"" ;
    rdfs:subClassOf :gamma_ray_radiation,
        :ionizing_stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :gamma_ray_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""A stellar radiation process during which penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei."" ;
    :has_narrow_synonym ""gamma-ray solar radiation"" .

:ionizing_stellar_radiation rdfs:label ""ionizing stellar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:gamma_ray_radiation rdfs:label ""gamma-ray radiation"" .

","The concept of gamma-ray stellar radiation is the same as the intersection of gamma-ray radiation and a process that has a causal agent which obtains some values from a star. This gamma-ray stellar radiation is a subclass of both ionizing stellar radiation and gamma-ray radiation. Essentially, gamma-ray stellar radiation is a stellar radiation process where penetrating electromagnetic radiation is emitted from the radioactive decay (gamma decay) of atomic nuclei. It's also narrowly synonymous with gamma-ray solar radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ionizing_stellar_radiation rdfs:label ""ionizing stellar radiation"" ;
    rdfs:subClassOf :ionizing_radiation,
        :stellar_radiation ;
    owl:equivalentClass [ owl:intersectionOf ( :ionizing_radiation [ a owl:Restriction ;
                        owl:onProperty :process_has_causal_agent ;
                        owl:someValuesFrom :star ] ) ] ;
    :has_definition ""A stellar radiation process during which electromagnetic waves or their quanta are emitted from a star with sufficient energy to disrupt molecular bonds or alter the electron number of atoms."" ;
    :has_exact_synonym ""ionising stellar radiation"" ;
    :has_narrow_synonym ""ionising solar radiation"" .

:process_has_causal_agent rdfs:label ""process has causal agent"" .

:star rdfs:label ""star"" .

:stellar_radiation rdfs:label ""stellar radiation"" .

:ionizing_radiation rdfs:label ""ionizing radiation"" .

","The concept of Ionizing Stellar Radiation is the intersection of Ionizing Radiation and a process that has some values originating from a star. This concept is a sub-class of both Stellar Radiation and Ionizing Radiation. Ionizing Stellar Radiation is defined as a process of stellar radiation during which electromagnetic waves, or their quanta, are emitted from a star with sufficient energy to disrupt molecular bonds or alter the number of electrons in atoms. The exact synonym for Ionizing Stellar Radiation is Ionising Stellar Radiation, and it has a narrower synonym known as Ionising Solar Radiation."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:water_accumulation_process rdfs:label ""water accumulation process"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_output ;
            owl:someValuesFrom :water_body ],
        [ a owl:Restriction ;
            owl:onProperty :has_participant ;
            owl:someValuesFrom :liquid_water ],
        :hydrological_process,
        :liquid_accumulation_process ;
    :has_definition ""A process during which liquid water accumulates in a site, most often in some form of container."" .

:has_output rdfs:label ""has output"" .

:has_participant rdfs:label ""has participant"" .

:hydrological_process rdfs:label ""hydrological process"" .

:liquid_accumulation_process rdfs:label ""liquid accumulation process"" .

:liquid_water rdfs:label ""liquid water"" .

:water_body rdfs:label ""water body"" .

","The water accumulation process is a subclass of the liquid accumulation process, and also a subclass of the hydrological process. It is further characterized by having participants that include some values from liquid water. The output of this process includes some values from the water body. The water accumulation process is defined as a process during which liquid water accumulates in a site, most often in some form of container."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:office_building rdfs:label ""office building"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :toilet_fixture ],
        [ a owl:Restriction ;
            owl:onProperty :has_part ;
            owl:someValuesFrom :office ],
        :commercial_building ;
    :has_definition ""A commercial building which contains parts used as workplaces primarily for administrative and managerial workers."" .

:commercial_building rdfs:label ""commercial building"" .

:office rdfs:label ""office"" .

:toilet_fixture rdfs:label ""toilet fixture"" .

:has_part rdfs:label ""has part"" .

","An office building is a subclass of a commercial building and it also has some values for toilet fixtures and offices as its parts. By definition, an office building is a commercial building specifically designed to contain parts used primarily as workplaces for administrative and managerial workers."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:commercial_building rdfs:label ""commercial building"" ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :participates_in ;
            owl:someValuesFrom :usage_of_an_environment_for_business ],
        :building ;
    owl:equivalentClass [ owl:intersectionOf ( :building [ a owl:Restriction ;
                        owl:onProperty :participates_in ;
                        owl:someValuesFrom :usage_of_an_environment_for_business ] ) ] ;
    :has_definition ""A building which is primarily used to facilitate the buying or selling of goods or services."" .

:building rdfs:label ""building"" .

:participates_in rdfs:label ""participates in"" .

:usage_of_an_environment_for_business rdfs:label ""usage of an environment for business"" .

","The concept of a commercial building is understood as the intersection of a building that participates in some values linked with the usage of an environment for business. This suggests a commercial building is a sub-class of a building, as well as, it classifies under those structures that take part in certain ways with the usage of an environment for business purposes. Essentially, a commercial building is defined as a building predominantly used to facilitate the buying or selling of goods or services."
"@prefix : <https://zaitoun.dev/onto/> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:lumber_production_process rdfs:label ""lumber production process"" ;
    rdfs:subClassOf :planetary_manufacturing_process ;
    :has_definition ""A process during which wood is processed into beams or planks."" ;
    :has_exact_synonym ""lumber production"",
        ""timber production"",
        ""timber production process"" .

:planetary_manufacturing_process rdfs:label ""planetary manufacturing process"" .

","The lumber production process is a subclass of the planetary manufacturing process. This process is defined as one during which wood is processed into beams or planks. Furthermore, lumber production process has exact synonyms such as lumber production, timber production, and timber production process."
