ontology,root,fragment,text,llm_text,statements,llm_used
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#American,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:american a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperoni_sausage_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :mozzarella_topping ;
                            rdf:rest [ rdf:first :peperoni_sausage_topping ;
                                    rdf:rest [ rdf:first :tomato_topping ;
                                            rdf:rest :nil ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        :named_pizza ;
    owl:disjointWith :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","american is a type of a named pizza.
american is a type of at least has topping some a peperoni sausage topping.
american is a type of only has topping any of (a mozzarella topping and a peperoni sausage topping and a tomato topping).
american is a type of at least has topping some a tomato topping.
american is a type of at least has topping some a mozzarella topping.
american is different from a la reine.
american is different from a frutti di mare.
american is different from a fiorentina.
american is different from a margherita.
american is different from a veneziana.
american is different from a sloppy giuseppe.
american is different from an american hot.
american is different from an unclosed pizza.
american is different from a mushroom.
american is different from a caprina.
american is different from a pollo ad astra.
american is different from a cajun.
american is different from a giardiniera.
american is different from a prince carlo.
american is different from a capricciosa.
american is different from a siciliana.
american is different from a parmense.
american is different from a rosa.
american is different from a soho.
american is different from a quattro formaggi.
american is different from a four seasons.
american is different from a napoletana.","The American pizza is a distinct type of pizza that includes a variety of specific toppings. It features pepperoni sausage, mozzarella, and tomato toppings. Unlike other pizzas, the American pizza is unique and stands apart from several other varieties such as La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, Sloppy Giuseppe, American Hot, and many more. It does not share similarities with pizzas like Mushroom, Caprina, Pollo ad Astra, Cajun, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",27,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#IceCream,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ice_cream a owl:Class ;
    rdfs:comment ""A class to demonstrate mistakes made with setting a property domain. The property hasTopping has a domain of Pizza. This means that the reasoner can infer that all individuals using the hasTopping property must be of type Pizza. Because of the restriction on this class, all members of IceCream must use the hasTopping property, and therefore must also be members of Pizza. However, Pizza and IceCream are disjoint, so this causes an inconsistency. If they were not disjoint, IceCream would be inferred to be a subclass of Pizza.""@en ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :fruit_topping ],
        :domain_concept ;
    owl:disjointWith :pizza,
        :pizza_base,
        :pizza_topping .

","ice cream is a type of a domain concept.
ice cream is a type of at least has topping some a fruit topping.
ice cream is different from a pizza.
ice cream is different from a pizza base.
ice cream is different from a pizza topping.","Ice cream is a type of domain concept and it typically has some fruit toppings. It's quite different from pizza, pizza base, and pizza toppings.",5,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetarianTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetarian_topping a owl:Class ;
    rdfs:comment ""An example of a covering axiom. VegetarianTopping is equivalent to the union of all toppings in the given axiom. VegetarianToppings can only be Cheese or Vegetable or....etc.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza_topping ;
                    rdf:rest [ rdf:first [ a owl:Class ;
                                    owl:unionOf [ rdf:first :vegetable_topping ;
                                            rdf:rest [ rdf:first :cheese_topping ;
                                                    rdf:rest [ rdf:first :herb_spice_topping ;
                                                            rdf:rest [ rdf:first :fruit_topping ;
                                                                    rdf:rest [ rdf:first :nut_topping ;
                                                                            rdf:rest [ rdf:first :sauce_topping ;
                                                                                    rdf:rest :nil ] ] ] ] ] ] ] ;
                            rdf:rest :nil ] ] ] .

",vegetarian topping is same as all of (a pizza topping and any of (a vegetable topping and a cheese topping and a herb spice topping and a fruit topping and a nut topping and a sauce topping)).,"A vegetarian topping includes all of the following: a pizza topping, and any of these options: a vegetable topping, a cheese topping, a herb spice topping, a fruit topping, a nut topping, or a sauce topping.",1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CheeseyVegetableTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cheesey_vegetable_topping a owl:Class ;
    rdfs:comment ""This class will be inconsistent. This is because we have given it 2 disjoint parents, which means it could never have any members (as nothing can simultaneously be a CheeseTopping and a VegetableTopping). NB Called ProbeInconsistentTopping in the ProtegeOWL Tutorial.""@en ;
    rdfs:subClassOf :cheese_topping,
        :vegetable_topping .

","cheesey vegetable topping is a type of a cheese topping.
cheesey vegetable topping is a type of a vegetable topping.",A cheesy vegetable topping is a type of cheese topping and also a type of vegetable topping.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PolloAdAstra,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pollo_ad_astra a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :sweet_pepper_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :garlic_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :cajun_spice_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :chicken_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :red_onion_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :cajun_spice_topping ;
                            rdf:rest [ rdf:first :chicken_topping ;
                                    rdf:rest [ rdf:first :garlic_topping ;
                                            rdf:rest [ rdf:first :mozzarella_topping ;
                                                    rdf:rest [ rdf:first :red_onion_topping ;
                                                            rdf:rest [ rdf:first :sweet_pepper_topping ;
                                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                                            rdf:rest :nil ] ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","pollo ad astra is a type of a named pizza.
pollo ad astra is a type of at least has topping some a garlic topping.
pollo ad astra is a type of at least has topping some a tomato topping.
pollo ad astra is a type of at least has topping some a mozzarella topping.
pollo ad astra is a type of at least has topping some a cajun spice topping.
pollo ad astra is a type of at least has topping some a chicken topping.
pollo ad astra is a type of at least has topping some a red onion topping.
pollo ad astra is a type of only has topping any of (a cajun spice topping and a chicken topping and a garlic topping and a mozzarella topping and a red onion topping and a sweet pepper topping and a tomato topping).
pollo ad astra is a type of at least has topping some a sweet pepper topping.
pollo ad astra is different from a la reine.
pollo ad astra is different from a frutti di mare.
pollo ad astra is different from a fiorentina.
pollo ad astra is different from a margherita.
pollo ad astra is different from a veneziana.
pollo ad astra is different from an american hot.
pollo ad astra is different from a sloppy giuseppe.
pollo ad astra is different from an unclosed pizza.
pollo ad astra is different from a mushroom.
pollo ad astra is different from a caprina.
pollo ad astra is different from a cajun.
pollo ad astra is different from an american.
pollo ad astra is different from a giardiniera.
pollo ad astra is different from a prince carlo.
pollo ad astra is different from a capricciosa.
pollo ad astra is different from a siciliana.
pollo ad astra is different from a parmense.
pollo ad astra is different from a rosa.
pollo ad astra is different from a soho.
pollo ad astra is different from a quattro formaggi.
pollo ad astra is different from a four seasons.
pollo ad astra is different from a napoletana.","Pollo ad Astra is a type of pizza that comes with various toppings including garlic, tomato, mozzarella, Cajun spice, chicken, red onion, and sweet pepper. It specifically includes any combination of these toppings: Cajun spice, chicken, garlic, mozzarella, red onion, sweet pepper, and tomato. Pollo ad Astra is distinct from other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, American Hot, Sloppy Giuseppe, and many others like Mushroom, Caprina, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",31,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Country,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:country a owl:Class ;
    rdfs:comment ""A class that is equivalent to the set of individuals that are described in the enumeration - ie Countries can only be either America, England, France, Germany or Italy and nothing else. Note that these individuals have been asserted to be allDifferent from each other.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Class ;
                            owl:oneOf [ rdf:first :america ;
                                    rdf:rest [ rdf:first :england ;
                                            rdf:rest [ rdf:first :france ;
                                                    rdf:rest [ rdf:first :germany ;
                                                            rdf:rest [ rdf:first :italy ;
                                                                    rdf:rest :nil ] ] ] ] ] ] ;
                    rdf:rest [ rdf:first :domain_concept ;
                            rdf:rest :nil ] ] ] .

",country is same as all of (one of (an america and an england and a france and a germany and an italy) and a domain concept).,"A country is the same as a combination of one of the following: America, England, France, Germany, or Italy, along with a domain concept.",1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MushroomTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mushroom_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","mushroom topping is a type of a vegetable topping.
mushroom topping is a type of at least has spiciness some a mild.
mushroom topping is different from a pepper topping.
mushroom topping is different from a leek topping.
mushroom topping is different from a petit pois topping.
mushroom topping is different from a spinach topping.
mushroom topping is different from a caper topping.
mushroom topping is different from a garlic topping.
mushroom topping is different from a tomato topping.
mushroom topping is different from an olive topping.
mushroom topping is different from an asparagus topping.
mushroom topping is different from a rocket topping.
mushroom topping is different from an onion topping.
mushroom topping is different from an artichoke topping.","Mushroom topping is a type of vegetable topping that has a mild level of spiciness. It stands out from other toppings like pepper, leek, petit pois, spinach, caper, garlic, tomato, olive, asparagus, rocket, onion, and artichoke toppings.",14,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#UnclosedPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:unclosed_pizza a owl:Class ;
    rdfs:comment ""An unclosed Pizza cannot be inferred to be either a VegetarianPizza or a NonVegetarianPizza, because it might have other toppings.""^^xsd:string ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :veneziana .

","unclosed pizza is a type of a named pizza.
unclosed pizza is a type of at least has topping some a mozzarella topping.
unclosed pizza is different from a la reine.
unclosed pizza is different from a frutti di mare.
unclosed pizza is different from a fiorentina.
unclosed pizza is different from a margherita.
unclosed pizza is different from an american hot.
unclosed pizza is different from a sloppy giuseppe.
unclosed pizza is different from a veneziana.
unclosed pizza is different from a mushroom.
unclosed pizza is different from a pollo ad astra.
unclosed pizza is different from a caprina.
unclosed pizza is different from a cajun.
unclosed pizza is different from a giardiniera.
unclosed pizza is different from an american.
unclosed pizza is different from a prince carlo.
unclosed pizza is different from a capricciosa.
unclosed pizza is different from a siciliana.
unclosed pizza is different from a parmense.
unclosed pizza is different from a rosa.
unclosed pizza is different from a soho.
unclosed pizza is different from a quattro formaggi.
unclosed pizza is different from a four seasons.
unclosed pizza is different from a napoletana.","An unclosed pizza is a type of named pizza that always has at least some mozzarella topping. It's distinct from many other types of pizzas, including La Reine, Frutti di Mare, Fiorentina, Margherita, American Hot, Sloppy Giuseppe, Veneziana, Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",24,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#OnionTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:onion_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :medium ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","onion topping is a type of a vegetable topping.
onion topping is a type of at least has spiciness some a medium.
onion topping is different from a pepper topping.
onion topping is different from a petit pois topping.
onion topping is different from a leek topping.
onion topping is different from a spinach topping.
onion topping is different from a caper topping.
onion topping is different from a garlic topping.
onion topping is different from a mushroom topping.
onion topping is different from a tomato topping.
onion topping is different from an asparagus topping.
onion topping is different from an olive topping.
onion topping is different from a rocket topping.
onion topping is different from an artichoke topping.","Onion topping is a type of vegetable topping that has a medium level of spiciness. It stands out from other toppings like pepper, petit pois, leek, spinach, caper, garlic, mushroom, tomato, asparagus, olive, rocket, and artichoke.",14,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GoatsCheeseTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:goats_cheese_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :four_cheeses_topping,
        :gorgonzola_topping,
        :mozzarella_topping,
        :parmesan_topping .

","goats cheese topping is a type of a cheese topping.
goats cheese topping is a type of at least has spiciness some a mild.
goats cheese topping is different from a gorgonzola topping.
goats cheese topping is different from a mozzarella topping.
goats cheese topping is different from a parmesan topping.
goats cheese topping is different from a four cheeses topping.","Goat cheese topping is a type of cheese topping. It has a mild spiciness. Unlike gorgonzola, mozzarella, parmesan, and four cheeses toppings, goat cheese topping stands out with its unique flavor.",6,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Rosa,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rosa a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :gorgonzola_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :gorgonzola_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :tomato_topping ;
                                            rdf:rest :nil ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","rosa is a type of a named pizza.
rosa is a type of at least has topping some a gorgonzola topping.
rosa is a type of only has topping any of (a gorgonzola topping and a mozzarella topping and a tomato topping).
rosa is a type of at least has topping some a mozzarella topping.
rosa is a type of at least has topping some a tomato topping.
rosa is different from a la reine.
rosa is different from a frutti di mare.
rosa is different from a fiorentina.
rosa is different from a margherita.
rosa is different from a sloppy giuseppe.
rosa is different from an american hot.
rosa is different from a veneziana.
rosa is different from an unclosed pizza.
rosa is different from a mushroom.
rosa is different from a pollo ad astra.
rosa is different from a caprina.
rosa is different from a cajun.
rosa is different from an american.
rosa is different from a giardiniera.
rosa is different from a prince carlo.
rosa is different from a capricciosa.
rosa is different from a siciliana.
rosa is different from a parmense.
rosa is different from a soho.
rosa is different from a quattro formaggi.
rosa is different from a four seasons.
rosa is different from a napoletana.","Rosa is a type of pizza that includes gorgonzola, mozzarella, and tomato toppings. It is distinct from other pizzas such as La Reine, Frutti di Mare, Fiorentina, Margherita, Sloppy Giuseppe, American Hot, Veneziana, Unclosed Pizza, Mushroom, Pollo ad Astra, Caprina, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",27,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MixedSeafoodTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mixed_seafood_topping a owl:Class ;
    rdfs:subClassOf :fish_topping ;
    owl:disjointWith :anchovies_topping,
        :prawns_topping .

","mixed seafood topping is a type of a fish topping.
mixed seafood topping is different from an anchovies topping.
mixed seafood topping is different from a prawns topping.",A mixed seafood topping is a type of fish topping. It's distinct from an anchovies topping and also different from a prawns topping.,3,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NamedPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:named_pizza a owl:Class ;
    rdfs:comment ""A pizza that can be found on a pizza menu""@en ;
    rdfs:subClassOf :pizza .

",named pizza is a type of a pizza.,A named pizza is a type of pizza.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PrawnsTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:prawns_topping a owl:Class ;
    rdfs:subClassOf :fish_topping ;
    owl:disjointWith :anchovies_topping,
        :mixed_seafood_topping .

","prawns topping is a type of a fish topping.
prawns topping is different from a mixed seafood topping.
prawns topping is different from an anchovies topping.",Prawns topping is a type of fish topping. It's different from a mixed seafood topping and also distinct from an anchovies topping.,3,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CheeseTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cheese_topping a owl:Class ;
    rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","cheese topping is a type of a pizza topping.
cheese topping is different from a fruit topping.
cheese topping is different from a herb spice topping.
cheese topping is different from a meat topping.
cheese topping is different from a fish topping.
cheese topping is different from a vegetable topping.
cheese topping is different from a nut topping.
cheese topping is different from a sauce topping.","A cheese topping is a type of pizza topping. It's distinct from other toppings like fruit, herb spice, meat, fish, vegetable, nut, and sauce toppings.",8,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Hot,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot a owl:Class ;
    rdfs:subClassOf :spiciness ;
    owl:disjointWith :medium,
        :mild .

","hot is a type of a spiciness.
hot is different from a medium.
hot is different from a mild.",Hot is a type of spiciness. It is distinct from medium and mild levels of spiciness.,3,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#FourCheesesTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:four_cheeses_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :goats_cheese_topping,
        :gorgonzola_topping,
        :mozzarella_topping,
        :parmesan_topping .

","four cheeses topping is a type of a cheese topping.
four cheeses topping is a type of at least has spiciness some a mild.
four cheeses topping is different from a goats cheese topping.
four cheeses topping is different from a gorgonzola topping.
four cheeses topping is different from a mozzarella topping.
four cheeses topping is different from a parmesan topping.","The four cheeses topping is a type of cheese topping that has a mild level of spiciness. It is distinct from goat's cheese topping, gorgonzola topping, mozzarella topping, and parmesan topping.",6,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PizzaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pizza_topping a owl:Class ;
    rdfs:subClassOf :domain_concept ;
    owl:disjointWith :ice_cream,
        :pizza,
        :pizza_base .

","pizza topping is a type of a domain concept.
pizza topping is different from a pizza.
pizza topping is different from an ice cream.
pizza topping is different from a pizza base.","A pizza topping is considered a type of domain concept. It's distinct from a pizza, an ice cream, and a pizza base.",4,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#LaReine,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:la_reine a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :ham_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :mushroom_topping ;
                                            rdf:rest [ rdf:first :olive_topping ;
                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mushroom_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :ham_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","la reine is a type of a named pizza.
la reine is a type of only has topping any of (a ham topping and a mozzarella topping and a mushroom topping and an olive topping and a tomato topping).
la reine is a type of at least has topping some a mozzarella topping.
la reine is a type of at least has topping some an olive topping.
la reine is a type of at least has topping some a mushroom topping.
la reine is a type of at least has topping some a ham topping.
la reine is a type of at least has topping some a tomato topping.
la reine is different from a frutti di mare.
la reine is different from a fiorentina.
la reine is different from a margherita.
la reine is different from an american hot.
la reine is different from a sloppy giuseppe.
la reine is different from a veneziana.
la reine is different from an unclosed pizza.
la reine is different from a mushroom.
la reine is different from a caprina.
la reine is different from a pollo ad astra.
la reine is different from a cajun.
la reine is different from an american.
la reine is different from a giardiniera.
la reine is different from a prince carlo.
la reine is different from a capricciosa.
la reine is different from a siciliana.
la reine is different from a parmense.
la reine is different from a rosa.
la reine is different from a soho.
la reine is different from a quattro formaggi.
la reine is different from a four seasons.
la reine is different from a napoletana.","La Reine is a specific type of pizza. It exclusively features toppings such as ham, mozzarella, mushrooms, olives, and tomatoes. Each of these toppings is present in some quantity on a La Reine pizza. Additionally, La Reine is distinct from other pizzas like Frutti di Mare, Fiorentina, Margherita, American Hot, Sloppy Giuseppe, Veneziana, and many others including unclosed pizza, Mushroom, Caprina, Pollo ad Astra, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",29,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Mild,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mild a owl:Class ;
    rdfs:subClassOf :spiciness ;
    owl:disjointWith :hot,
        :medium .

","mild is a type of a spiciness.
mild is different from a hot.
mild is different from a medium.",Mild is a type of spiciness. It is different from hot and also distinct from medium.,3,True
